placeId,name,category,categories,type,address,postcode,district,corridor,city,phone,website,instagram,facebook,email,googleMapsUri,lat,lng,rating,reviews,businessStatus
"ChIJVVWVDGkEdkgR71tD7F0PkrM","DM Touch","Fashion & Apparel","Fashion & Apparel","Clothing store","Unit B19, DM Touch No49 The Link, Effra Rd, London","SW2 1BZ","SW2","Brixton / Tulse Hill","London","+44 7916 412345","http://dmtouch.com/","","","","https://maps.google.com/?cid=12939421575459068911&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4584691","-0.11440729999999998","5","2","OPERATIONAL"
"ChIJUbUAG7QFdkgRfgFUPmnWu0Y","Ivy Nat","Fashion & Apparel","Fashion & Apparel","Gift shop","98 Acre Ln, London","SW2 5QN","SW2","Brixton / Tulse Hill","London","+44 7470 257905","http://www.ivynat.com/","","","","https://maps.google.com/?cid=5096903150805451134&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.459788","-0.1228748","4.1","87","OPERATIONAL"
"ChIJL098v2cEdkgRY8bN_fYq2o8","Little Green Radicals (Head Office)","Fashion & Apparel","Fashion & Apparel","Store","The Link Business Centre, Unit 17 49 Effra Rd, London","SW2 1BZ","SW2","Brixton / Tulse Hill","London","+44 20 7733 5027","http://littlegreenradicals.com/","","","","https://maps.google.com/?cid=10365644732655060579&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.458552100000006","-0.1138145","4.8","133","OPERATIONAL"
"ChIJleDWFUIFdkgR5u9wAdQJRD8","More Than Garments","Fashion & Apparel","Fashion & Apparel","Clothing store","15, Terry House, Upper Tulse Hill, London","SW2 2NT","SW2","Brixton / Tulse Hill","London","+44 7729 178313","https://morethangarments.com/","","","","https://maps.google.com/?cid=4558779528967679974&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.444474","-0.11241570000000001","5","1","OPERATIONAL"
"ChIJ3aQ7oo4FdkgRR9WobrexHWc","Respect the Dash","Fashion & Apparel","Fashion & Apparel","Clothing store","40 Prague Pl, London","SW2 5ED","SW2","Brixton / Tulse Hill","London","+44 7506 611742","","","","","https://maps.google.com/?cid=7430290361624876359&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4554818","-0.12681109999999998","5","1","OPERATIONAL"
"ChIJpWjSgG8FdkgRN_nuZPYQ3tw","Shoe repair","Fashion & Apparel","Fashion & Apparel","Services","Streatham Hill, London","SW2 4PA","SW2","Brixton / Tulse Hill","London","","","","","","https://maps.google.com/?cid=15915176783615293751&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.438288","-0.1270391","5","16","OPERATIONAL"
"ChIJL7IoC2kEdkgRd1u3YmL5Og4","Stupid Clothing","Fashion & Apparel","Fashion & Apparel","clothing_store","1, The Link Business Centre, 49 Effra Rd, London","SW2 1BZ","SW2","Brixton / Tulse Hill","London","+44 20 3397 9038","","","","","https://maps.google.com/?cid=1025406066138504055&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4585077","-0.11406770000000001","4","4","OPERATIONAL"
"ChIJfZoogEMEdkgRqA2_wotrt4g","the culture shop","Fashion & Apparel","Fashion & Apparel","Clothing store","100 Acre Ln, London","SW2 5QN","SW2","Brixton / Tulse Hill","London","","","","","","https://maps.google.com/?cid=9851460957908176296&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4597603","-0.1229394","1","1","OPERATIONAL"
"ChIJYSvIFDsFdkgRAmnmrpi5vWI","Think Positive Fashion Café","Fashion & Apparel","Fashion & Apparel","point_of_interest","114b Endymion Rd, London","SW2 2BP","SW2","Brixton / Tulse Hill","London","","https://thinkpositivefashioncafe.com/","","","","https://maps.google.com/?cid=7115047051735755010&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.450116699999995","-0.11792720000000001","4.4","57","OPERATIONAL"
"ChIJkyIdaAANdkgRehtof1kCiI0","Trendynow","Fashion & Apparel","Fashion & Apparel","Clothing store","9 Brewers Ln, Richmond","TW9 1HH","TW9","Brixton / Tulse Hill","Richmond","+44 7833 533615","http://www.trendynow.co.uk/","","","","https://maps.google.com/?cid=10198403939593362298&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4609828","-0.3051623","5","150","OPERATIONAL"
"ChIJP7oDcX8DdkgRIZK80u5wky0","A.F Elite Shoes","Fashion & Apparel","Fashion & Apparel","Shoe store","30 Camberwell Church St, London","SE5 8QZ","SE5","Camberwell","London","+44 7916 086816","","","","","https://maps.google.com/?cid=3284092724323324449&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4737868","-0.0903397","5","10","OPERATIONAL"
"ChIJ5VQA4X8DdkgR4fESgIn1qI0","Aytas Boutique London","Fashion & Apparel","Fashion & Apparel","Clothing store","8 Denmark Hill, London","SE5 0RZ","SE5","Camberwell","London","+44 7704 797927","","","","","https://maps.google.com/?cid=10207678526343279073&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.473922099999996","-0.0932937","","","OPERATIONAL"
"ChIJX9rMRgADdkgRaczyBUjnBOg","Butterfly Walk","Fashion & Apparel","Fashion & Apparel","Shopping mall","Butterfly Walk, London","SE5 8RW","SE5","Camberwell","London","","","","","","https://maps.google.com/?cid=16718742013229583465&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4732075","-0.09266429999999999","4","7","OPERATIONAL"
"ChIJydFThe0DdkgRYOgxjlsaIJc","CAMBERWELL PHONE CITY","Fashion & Apparel","Fashion & Apparel","Cell phone store","24 Denmark Hill, London","SE5 8RZ","SE5","Camberwell","London","+44 7341 607624","","","","","https://maps.google.com/?cid=10889732879511840864&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.473614299999994","-0.0933922","4.5","56","OPERATIONAL"
"ChIJXXaQ3N0FdkgRC_hOVNGzGzc","Dabati","Fashion & Apparel","Fashion & Apparel","Clothing store","28 Camberwell Rd, London","SE5 0EN","SE5","Camberwell","London","+44 7944 679507","https://dabati.com/","","","","https://maps.google.com/?cid=3970965208101222411&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.48355050000001","-0.0945572","5","4","OPERATIONAL"
"ChIJvxac28YDdkgR8N8kWsw696g","Dash The Henge Store","Fashion & Apparel","Fashion & Apparel","Store","348 Camberwell New Rd, London","SE5 0RW","SE5","Camberwell","London","","https://dashthehengestore.com/","","","","https://maps.google.com/?cid=12175264766979530736&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4740506","-0.0935995","4.9","73","OPERATIONAL"
"ChIJjV2eA34DdkgR-SYk3GnXTmU","Edwardes Camberwell Ltd","Fashion & Apparel","Fashion & Apparel","Bicycle store","Kipling House, 221-225 Camberwell Rd, London","SE5 0HG","SE5","Camberwell","London","+44 20 7703 3676","http://www.edwardescycles.com/","","","","https://maps.google.com/?cid=7300008895679047417&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4774082","-0.0935792","4","182","OPERATIONAL"
"ChIJtQJQi-0DdkgRYB3XPalcfzM","Eleven SE5","Fashion & Apparel","Fashion & Apparel","Home goods store","114 Denmark Hill, London","SE5 8RX","SE5","Camberwell","London","","","","","","https://maps.google.com/?cid=3710786499933314400&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4707127","-0.0931453","4","16","OPERATIONAL"
"ChIJOwpcos0DdkgRrQEaR3zez4U","Golden Cece Boutique","Fashion & Apparel","Fashion & Apparel","Clothing store","58 Camberwell Church St, London","SE5 8QZ","SE5","Camberwell","London","+44 7359 328656","","","","","https://maps.google.com/?cid=9642169952573718957&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.473643599999996","-0.08931209999999999","1","1","OPERATIONAL"
"ChIJX_sncIIEdkgRrhP6C_CeW9s","Hat Shop","Fashion & Apparel","Fashion & Apparel","Clothing store","Camgate Mansions, 16 Camberwell Rd, London","SE5 0EN","SE5","Camberwell","London","+44 7951 142512","http://www.bullantic.com/","","","","https://maps.google.com/?cid=15806402071017165742&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.484001299999996","-0.0942855","3","4","OPERATIONAL"
"ChIJ01gnU38DdkgRayyE4ipdPzU","Hayvin London","Fashion & Apparel","Fashion & Apparel","Women's clothing store","76 Camberwell Church St, London","SE5 8QZ","SE5","Camberwell","London","","","","","","https://maps.google.com/?cid=3836887846313274475&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4734286","-0.0879894","","","OPERATIONAL"
"ChIJ1dqGu4YEdkgRVMgcMXFNbeo","Kamera Obscura","Fashion & Apparel","Fashion & Apparel","Services","235 Camberwell New Rd, London","SE5 0TH","SE5","Camberwell","London","+44 20 7703 9021","https://kameraobscura.com/","","","","https://maps.google.com/?cid=16892242925887211604&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4773265","-0.10073399999999999","5","2","OPERATIONAL"
"ChIJgUS7m38DdkgReX67ZSg7M2Y","M & H Dry Cleaners","Fashion & Apparel","Fashion & Apparel","Laundry","16 Camberwell Church St, London","SE5 8QU","SE5","Camberwell","London","+44 20 7277 0406","http://mandhdrycleaners.com/","","","","https://maps.google.com/?cid=7364294860372409977&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4739149","-0.09143369999999999","4.7","250","OPERATIONAL"
"ChIJ8XU4GisFdkgRPxw5mkI_few","Momso The Sewing Company","Fashion & Apparel","Fashion & Apparel","tailor","The Sewing Company, The Arch, MOMSO, 308 Wyndham Rd, London","SE5 0UN","SE5","Camberwell","London","+44 7515 530746","http://www.momso.co.uk/","","","","https://maps.google.com/?cid=17040846120327650367&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.478626299999995","-0.09560189999999999","5","201","OPERATIONAL"
"ChIJtWpAd4gDdkgRSmBY182i-Tc","Natalia Almazova Fashion Studio","Fashion & Apparel","Fashion & Apparel","Tailor","30 Deepdene Rd, London","SE5 8EG","SE5","Camberwell","London","+44 7739 656907","http://nataliaalmazova.co.uk/","","","","https://maps.google.com/?cid=4033433946251878474&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4622452","-0.0922128","5","5","OPERATIONAL"
"ChIJK_IaTeUDdkgR4ry669WciIo","Ose Boutique","Fashion & Apparel","Fashion & Apparel","Store","3 Camberwell Church St, London","SE5 8TR","SE5","Camberwell","London","","","","","","https://maps.google.com/?cid=9982401016663555298&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.474247999999996","-0.0915081","","","OPERATIONAL"
"ChIJfcy-938DdkgRCxYfUcqAFF0","Shop from Crisis, Camberwell","Fashion & Apparel","Fashion & Apparel","Thrift store","Butterfly Walk, 23a Denmark Hill, London","SE5 8RW","SE5","Camberwell","London","+44 20 7703 3840","https://www.crisis.org.uk/get-involved/shop-from-crisis/camberwell/","","","","https://maps.google.com/?cid=6707127351494252043&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.473028899999996","-0.0929436","3.6","40","OPERATIONAL"
"ChIJ_eKoN40FdkgR7VydYaYjooI","Sophia’s Fashion Boutique","Fashion & Apparel","Fashion & Apparel","Store","31 Camberwell Rd, London","SE5 0EY","SE5","Camberwell","London","+44 7943 304872","","","","","https://maps.google.com/?cid=9413125368667004141&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4838495","-0.0938768","","","OPERATIONAL"
"ChIJW0UXePMFdkgR9SJaBP4AsHk","String Ting","Fashion & Apparel","Fashion & Apparel","Store","Studio 13, Cornerstone Studios, Cambridge House, 1 Addington Square, London","SE5 7JZ","SE5","Camberwell","London","","https://www.stringting.com/","","","","https://maps.google.com/?cid=8768509565485064949&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4797235","-0.0945652","","","OPERATIONAL"
"ChIJF0u-ZwsFdkgR0vmov-17lu4","The Fit Edit","Fashion & Apparel","Fashion & Apparel","Clothing store","Pop up, London","SE5 9QA","SE5","Camberwell","London","+44 7958 007774","","","","","https://maps.google.com/?cid=17192064888586435026&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4685875","-0.0993081","","","OPERATIONAL"
"ChIJ5UemtyEDdkgRYKI2VAYBYJE","TTFN Vintage","Fashion & Apparel","Fashion & Apparel","Clothing store","106-108 Denmark Hill, London","SE5 8RX","SE5","Camberwell","London","+44 7735 615275","","","","","https://maps.google.com/?cid=10475373859958071904&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4709478","-0.0931798","4.7","19","OPERATIONAL"
"ChIJdaa1qoIEdkgRf1sVdgC2Idw","White Hall Clothiers","Fashion & Apparel","Fashion & Apparel","Clothing store","77 Camberwell Rd, London","SE5 0EZ","SE5","Camberwell","London","+44 20 7703 3604","http://www.whitehallclothiers.com/","","","","https://maps.google.com/?cid=15862159475672963967&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4828111","-0.09428399999999999","4.3","106","OPERATIONAL"
"ChIJDUuYtxMFdkgR67KnWF637YA","Alterations Clapham North By APPOINTMENT ONLY open at 12 noon.","Fashion & Apparel","Fashion & Apparel","Services","Greenaway Apartments, 37 Bedford Rd, London","SW4 7EL","SW4","Clapham","London","+44 7551 261103","","","","","https://maps.google.com/?cid=9290283222177395435&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4636729","-0.12915749999999998","4.4","143","OPERATIONAL"
"ChIJybyZS80FdkgRVTyueekeqfM","Caplaneris Key Cutting, Watch Repair Workshop, Engraving & Quality Shoe Repair","Fashion & Apparel","Fashion & Apparel","Locksmith","78C Clapham High St, London","SW4 7UL","SW4","Clapham","London","+44 7743 025989","","","","","https://maps.google.com/?cid=17557598610398264405&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.463644099999996","-0.1335459","4.7","107","OPERATIONAL"
"ChIJbbJbhJBkckgRhR486QJIQgg","Colmers Hill Fashion Boutique","Fashion & Apparel","Fashion & Apparel","Women's clothing store","5, Manor Barn, Manor Yard, Symondsbury, Bridport","DT6 6HG","DT6","Clapham","Bridport","+44 1308 426517","https://www.colmershill.com/","","","","https://maps.google.com/?cid=595117278106492549&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","50.7401809","-2.7870293","5","25","OPERATIONAL"
"ChIJQTO2WVAEdkgR3OsFUANIb_U","FETCH","Fashion & Apparel","Fashion & Apparel","Store","Arch 642, Voltaire Rd, London","SW4 6DH","SW4","Clapham","London","+44 20 4539 8992","http://www.fetchshop.co.uk/","","","","https://maps.google.com/?cid=17685433440771894236&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.46478990000001","-0.1311319","4.8","53","OPERATIONAL"
"ChIJE872WbEFdkgRjMiw0YZs2PM","Guida Boutique London","Fashion & Apparel","Fashion & Apparel","Services","92 Parkfield Rd, London","SW4 8DR","SW4","Clapham","London","+44 7542 065582","https://www.instagram.com/nanart.designs?igsh=OGttcGNwa3dmaG9k","https://www.instagram.com/nanart.designs?igsh=OGttcGNwa3dmaG9k","","","https://maps.google.com/?cid=17570913272485431436&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4504819","-0.1342632","","","OPERATIONAL"
"ChIJ__9P3AAFdkgRyZT1BqLBNpU","Hush - Head Office","Fashion & Apparel","Fashion & Apparel","Corporate office","Hush Headoffice, Maritime House, 111 Old Town, London","SW4 0JW","SW4","Clapham","London","+44 20 7622 3725","http://www.hush-uk.com/","","","","https://maps.google.com/?cid=10751994062039258313&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4645545","-0.1409417","3","25","OPERATIONAL"
"ChIJa1q3XR4FdkgRu0e-xeipRqo","Lark Clapham","Fashion & Apparel","Fashion & Apparel","Gift shop","127 Clapham High St, London","SW4 7SS","SW4","Clapham","London","+44 20 7627 0482","http://www.larklondon.com/","","","","https://maps.google.com/?cid=12269681052032583611&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4624982","-0.1354227","4.9","208","OPERATIONAL"
"ChIJcZHxUVAEdkgR-72sMI6nj70","Leyland SDM Clapham High Street | Decorating & DIY","Fashion & Apparel","Fashion & Apparel","Home goods store","Apex Cycles, 24-28 Clapham High St, London","SW4 7UR","SW4","Clapham","London","+44 20 7819 9387","https://leylandsdm.co.uk/amlocator/clapham-high-street/?utm_source=google&utm_medium=organic&utm_campaign=LPM_google_Clapham","","","","https://maps.google.com/?cid=13659320423981825531&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.464417999999995","-0.1315","4.6","197","OPERATIONAL"
"ChIJ-fU8Vk0EdkgRivuciVRHV0I","M.Moen & Sons","Fashion & Apparel","Fashion & Apparel","Butcher shop","24 The Pavement, London","SW4 0JA","SW4","Clapham","London","+44 20 7622 1626","http://moen.co.uk/","","","","https://maps.google.com/?cid=4780367957888662410&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.462340999999995","-0.14013399999999998","4.2","212","OPERATIONAL"
"ChIJQUqGxXEFdkgRUe2pHMp68UM","New Working Class","Fashion & Apparel","Fashion & Apparel","clothing_store","189 Stonhouse St, London","SW4 6BB","SW4","Clapham","London","+44 7770 756304","https://www.newworkingclass.co.uk/","","","","https://maps.google.com/?cid=4895829278411320657&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.46314410000001","-0.1364625","5","8","OPERATIONAL"
"ChIJu_Uxr2kFdkgRjfk5ePGyRfs","NWC","Fashion & Apparel","Fashion & Apparel","Clothing store","Stonhouse St, London","SW4 6BB","SW4","Clapham","London","+44 7770 756304","https://www.vinted.co.uk/member/3137718691","","","","https://maps.google.com/?cid=18106074627086875021&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.462913799999995","-0.1363597","","","OPERATIONAL"
"ChIJO9FVVk0EdkgRqTdBHKNCcig","Oliver Bonas","Fashion & Apparel","Fashion & Apparel","Clothing store","23 The Pavement, London","SW4 0JA","SW4","Clapham","London","+44 20 7720 8272","https://www.oliverbonas.com/clapham?utm_source=google&utm_medium=organic&utm_campaign=LPM-London-23_The_Pavement","","","","https://maps.google.com/?cid=2914465177183270825&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.46228","-0.140016","4.5","71","OPERATIONAL"
"ChIJKXApTVAEdkgR-RqE9zuzw_4","Save The Children","Fashion & Apparel","Fashion & Apparel","Thrift store","Bowyer House, 36 Clapham High St, London","SW4 7UR","SW4","Clapham","London","+44 20 7978 2542","https://www.savethechildren.org.uk/","","","","https://maps.google.com/?cid=18357713576229346041&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4642237","-0.1318819","3.9","34","OPERATIONAL"
"ChIJ39vDpkoFdkgR8MN1kHuxAzs","SoleManiac","Fashion & Apparel","Fashion & Apparel","Shoe store","Wandsworth Rd, London","SW4 6AD","SW4","Clapham","London","+44 7572 006121","","","","","https://maps.google.com/?cid=4252437617430610928&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.474463099999994","-0.1325189","","","OPERATIONAL"
"ChIJ8ajfMZjfdUgRRnb0xzfA6Y4","Suzanne Boutique","Fashion & Apparel","Fashion & Apparel","Clothing store","At Home, 32/34 High St, Cobham","KT11 3EB","KT11","Clapham","Cobham","+44 1932 865135","https://www.suzanneboutiquecobham.com/","","","","https://maps.google.com/?cid=10297973368769771078&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.3275516","-0.4103891","4.8","6","OPERATIONAL"
"ChIJ2Y96M60FdkgR5-chC6olR7s","Wandsworth Oasis","Fashion & Apparel","Fashion & Apparel","Thrift store","45 Old Town, London","SW4 0JL","SW4","Clapham","London","+44 20 3489 1019","https://www.wandsworthoasis.org.uk/","","","","https://maps.google.com/?cid=13494796220700420071&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.464047799999996","-0.141001","4.9","20","OPERATIONAL"
"ChIJW9wj2WAHdkgRkc4tL0ZpjJo","adidas Outlet Store Croydon","Fashion & Apparel","Fashion & Apparel","Sportswear store","2A Trojan Way, Croydon","CR0 4XL","CR0","Crystal Palace / Norwood","Croydon","+44 20 8681 5009","https://go.adidas.com/ihha/11c0ab86","","","","https://maps.google.com/?cid=11136391728740552337&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.37368","-0.1195726","4.2","193","OPERATIONAL"
"ChIJc8D1VNUBdkgRHt5-x3tK5xg","ALKEMI store Crystal Palace","Fashion & Apparel","Fashion & Apparel","Home goods store","36 Westow St, London","SE19 3AH","SE19","Crystal Palace / Norwood","London","+44 20 3489 9458","http://www.alkemistore.com/","","","","https://maps.google.com/?cid=1794484872018845214&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.418861799999995","-0.08287","5","8","OPERATIONAL"
"ChIJ1WxsOkcBdkgRNndbOKpyhjE","Allbone & Trimit","Fashion & Apparel","Fashion & Apparel","Clothing store","4 Cooper's Yard, London","SE19 1TN","SE19","Crystal Palace / Norwood","London","+44 7764 196284","http://www.allboneandtrimit.co.uk/","","","","https://maps.google.com/?cid=3568665830153221942&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4204815","-0.0823241","5","1","OPERATIONAL"
"ChIJTZBpGEUBdkgRyeOiLMyjHHo","Bambino","Fashion & Apparel","Fashion & Apparel","Clothing store","32 Church Rd, London","SE19 2ET","SE19","Crystal Palace / Norwood","London","+44 7956 323164","","","","","https://maps.google.com/?cid=8799087869292635081&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4190143","-0.0795944","4.9","24","OPERATIONAL"
"ChIJs69YqjEHdkgRjZn7jG1iNZ4","Budwals","Fashion & Apparel","Fashion & Apparel","Clothing store","Unit 36-37, Centrale Shopping Centre, Debenhams, Keeley Rd, Croydon","CR0 1TF","CR0","Crystal Palace / Norwood","Croydon","+44 20 8688 6758","http://www.budwals.co.uk/","","","","https://maps.google.com/?cid=11400126254414535053&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.374715699999996","-0.10226529999999999","4.5","52","OPERATIONAL"
"ChIJ3-EBkL4BdkgRfc8KaSYFpzk","Clarks","Fashion & Apparel","Fashion & Apparel","Shoe store","228 High St, Beckenham","BR3 1EN","BR3","Crystal Palace / Norwood","Beckenham","+44 20 8650 0436","","","","","https://maps.google.com/?cid=4154294843801784189&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.406617399999995","-0.029120699999999996","3.8","62","OPERATIONAL"
"ChIJxT6NeTEHdkgRPK_o7ICE-d4","Clarks","Fashion & Apparel","Fashion & Apparel","Shoe store","119/121, 119-121 N End, Croydon","CR0 1TL","CR0","Crystal Palace / Norwood","Croydon","+44 20 8688 6666","","","","","https://maps.google.com/?cid=16067018834886307644&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.3753702","-0.10035","4","522","OPERATIONAL"
"ChIJH51un0UBdkgR8wnAW9dkzIo","Coconut Trading Ltd","Fashion & Apparel","Fashion & Apparel","Gift shop","68 Church Rd, London","SE19 2EZ","SE19","Crystal Palace / Norwood","London","+44 20 8771 0700","","","","","https://maps.google.com/?cid=10001479748603087347&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.417712099999996","-0.08075589999999999","5","26","OPERATIONAL"
"ChIJ7cGidwsHdkgRbmgWzaSzJW8","Crafty Creativity Chasers","Fashion & Apparel","Fashion & Apparel","Store","8 Treloar Gardens, London","SE19 3JR","SE19","Crystal Palace / Norwood","London","+44 7506 438051","","","","","https://maps.google.com/?cid=8009005032745101422&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.419486899999995","-0.0938849","","","OPERATIONAL"
